seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
108,motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,78,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4,motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6,motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4→motive_4→motive_6→motive_6→motive_4
109,motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,86,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3,motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1,motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3→motive_3→motive_1→motive_1→motive_3
110,motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3,A→A→B→B→C→C→B→B→A→A→B→B→C→C→B→B→A→A→C→C→B,21,0,5,"[0, 50, 96, 114, 164]",motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3,motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_3,motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_3
111,motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2,A→A→B→B→A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→B,21,0,4,"[0, 40, 158, 206]",motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2,motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5,motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_5
112,motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_2,A→A→B→B→C→C→A→A→B→B→C→C→A→A→B→B→C→C→D→D→C,21,6,2,"[6, 88]",motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_2,motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_8→motive_8→motive_1→motive_1→motive_2→motive_2→motive_6→motive_6→motive_2,
113,motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,A→A→B→B→C→C→B→B→C→C→A→A→B→B→C→C→B→B→C→C→B,21,2,6,"[2, 34, 88, 142, 196, 250]",motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4,motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4
114,motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3,A→A→B→B→C→C→A→A→B→B→C→C→B→B→C→C→A→A→B→B→C,21,2,2,"[2, 24]",motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_3,motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_3→motive_3→motive_4→motive_4→motive_8→motive_8→motive_3→motive_3→motive_4,
115,motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,6,99,"[6, 8, 10, 12, 14, 16, 18, 20, 22, 24]",motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2,motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8,motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2→motive_2→motive_8→motive_8→motive_2
116,motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_4,A→A→B→B→C→C→B→B→C→C→A→A→B→B→C→C→B→B→C→C→A,21,6,17,"[6, 40, 96, 106, 116, 126, 136, 146, 156, 166]",motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_4,motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_4,motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_5→motive_5→motive_3→motive_3→motive_5→motive_5→motive_4
117,motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,0,86,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18]",motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8,motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5,motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_8
118,motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_5,A→A→B→B→C→C→A→A→D→D→C→C→B→B→A→A→C→C→B→B→A,21,14,2,"[14, 142]",motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_3→motive_3→motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_5,motive_1→motive_1→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_1→motive_1→motive_3→motive_3→motive_5→motive_5→motive_1,
119,motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7,A→A→B→B→C→C→D→D→A→A→B→B→C→C→A→A→B→B→A→A→B,21,8,2,"[8, 26]",motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7,motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_2→motive_2→motive_6→motive_6→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_7→motive_7→motive_6→motive_6→motive_7,
120,motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_1,A→A→B→B→C→C→D→D→C→C→D→D→A→A→B→B→C→C→D→D→C,21,12,2,"[12, 24]",motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_1,motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_1→motive_1→motive_7→motive_7→motive_5→motive_5→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_1,
121,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,2,144,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1
122,motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3,A→A→B→B→A→A→C→C→D→D→C→C→A→A→B→B→A→A→C→C→D,21,4,6,"[4, 64, 70, 140, 218, 224]",motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3,motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_4,motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3→motive_3→motive_7→motive_7→motive_2→motive_2→motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_3
123,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_4,A→A→B→B→A→A→B→B→C→C→A→A→B→B→A→A→C→C→A→A→B,21,2,2,"[2, 30]",motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_4,motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_5→motive_5→motive_1→motive_1→motive_4,
124,motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,8,92,"[8, 10, 12, 14, 16, 18, 20, 22, 24, 26]",motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2,motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7,motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2→motive_2→motive_7→motive_7→motive_2
