seed,pattern,structure,pattern_length,first_occurrence_step,num_occurrences,occurrence_positions,example_1,example_2,example_3
402,motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6,A→A→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C→C→A→A→B,21,0,6,"[0, 106, 216, 492, 646, 972]",motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6,motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6,motive_4→motive_4→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_6→motive_6→motive_1→motive_1→motive_4→motive_4→motive_6
403,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_2,A→A→B→B→C→C→D→D→A→A→B→B→A→A→B→B→D→D→A→A→B,21,8,6,"[8, 168, 186, 296, 390, 684]",motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_2,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_2,motive_6→motive_6→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_6→motive_6→motive_2→motive_2→motive_6→motive_6→motive_2→motive_2→motive_1→motive_1→motive_6→motive_6→motive_2
404,motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8,A→A→B→B→C→C→D→D→C→C→D→D→E→E→A→A→B→B→C→C→D,21,12,3,"[12, 268, 368]",motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8,motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8,motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_1→motive_1→motive_8→motive_8→motive_7→motive_7→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8
405,motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4,A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A→A→B→B→A,21,46,220,"[46, 48, 50, 52, 54, 56, 58, 60, 62, 64]",motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4,motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8,motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4→motive_4→motive_8→motive_8→motive_4
406,motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_3,A→A→B→B→C→C→D→D→B→B→A→A→B→B→A→A→C→C→D→D→B,21,6,3,"[6, 168, 238]",motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_4→motive_4→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_5→motive_5→motive_4→motive_4→motive_3,motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_3,motive_8→motive_8→motive_3→motive_3→motive_4→motive_4→motive_5→motive_5→motive_3→motive_3→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_4→motive_4→motive_5→motive_5→motive_3
407,motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_6,A→A→B→B→A→A→B→B→A→A→B→B→C→C→D→D→B→B→A→A→B,21,28,7,"[28, 78, 120, 204, 246, 264, 374]",motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_6,motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_1→motive_1→motive_6→motive_6→motive_5→motive_5→motive_6,motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_5→motive_5→motive_6→motive_6→motive_1→motive_1→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_6
408,motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_6,A→A→B→B→C→C→D→D→B→B→A→A→C→C→B→B→A→A→C→C→B,21,0,11,"[0, 78, 120, 162, 252, 294, 384, 432, 474, 522]",motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_6,motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_6,motive_5→motive_5→motive_6→motive_6→motive_8→motive_8→motive_4→motive_4→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_6
409,motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_1,A→A→B→B→C→C→A→A→B→B→D→D→C→C→B→B→D→D→A→A→B,21,2,6,"[2, 162, 258, 418, 450, 578]",motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_1,motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_1,motive_7→motive_7→motive_1→motive_1→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_6→motive_6→motive_4→motive_4→motive_1→motive_1→motive_6→motive_6→motive_7→motive_7→motive_1
410,motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_5,A→A→B→B→C→C→D→D→B→B→C→C→A→A→C→C→B→B→D→D→C,21,2,2,"[2, 398]",motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_5,motive_8→motive_8→motive_3→motive_3→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_3→motive_3→motive_7→motive_7→motive_5,
411,motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_4,A→A→B→B→C→C→D→D→B→B→C→C→D→D→A→A→B→B→C→C→D,21,0,7,"[0, 110, 178, 208, 222, 284, 310]",motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_7→motive_7→motive_1→motive_1→motive_3→motive_3→motive_4,motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_4→motive_4→motive_3→motive_3→motive_1→motive_1→motive_7→motive_7→motive_4→motive_4→motive_3→motive_3→motive_1,motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_3→motive_3→motive_4→motive_4→motive_1→motive_1→motive_7→motive_7→motive_3→motive_3→motive_4→motive_4→motive_1
412,motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2,A→A→B→B→C→C→D→D→B→B→A→A→B→B→C→C→D→D→B→B→A,21,0,38,"[0, 10, 30, 50, 60, 70, 130, 150, 160, 180]",motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2,motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_4→motive_4→motive_5→motive_5→motive_1→motive_1→motive_2,motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_4→motive_4→motive_1→motive_1→motive_2
413,motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4,A→A→B→B→C→C→D→D→C→C→E→E→B→B→A→A→C→C→B→B→A,21,0,4,"[0, 88, 404, 472]",motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4,motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4,motive_4→motive_4→motive_2→motive_2→motive_7→motive_7→motive_5→motive_5→motive_7→motive_7→motive_3→motive_3→motive_2→motive_2→motive_4→motive_4→motive_7→motive_7→motive_2→motive_2→motive_4
414,motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_7,A→A→B→B→C→C→A→A→D→D→B→B→C→C→A→A→D→D→A→A→C,21,18,2,"[18, 146]",motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_7,motive_8→motive_8→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_2→motive_2→motive_7→motive_7→motive_8→motive_8→motive_3→motive_3→motive_8→motive_8→motive_7,
415,motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8,A→A→B→B→C→C→D→D→B→B→C→C→A→A→B→B→A→A→E→E→B,21,32,2,"[32, 404]",motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8,motive_5→motive_5→motive_8→motive_8→motive_6→motive_6→motive_3→motive_3→motive_8→motive_8→motive_6→motive_6→motive_5→motive_5→motive_8→motive_8→motive_5→motive_5→motive_1→motive_1→motive_8,
416,motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5,A→A→B→B→C→C→B→B→D→D→A→A→B→B→C→C→D→D→B→B→A,21,6,2,"[6, 378]",motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_1→motive_1→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5,motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_1→motive_1→motive_2→motive_2→motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_1,
417,motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,A→A→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C,21,10,4,"[10, 300, 584, 878]",motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,motive_8→motive_8→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1,motive_8→motive_8→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4→motive_4→motive_1→motive_1→motive_4
418,motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3,A→A→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C→C→B→B→C,21,2,11,"[2, 50, 96, 168, 214, 286, 332, 454, 500, 542]",motive_1→motive_1→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3,motive_5→motive_5→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2,motive_5→motive_5→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3→motive_3→motive_2→motive_2→motive_3
